,time,content_original,search_key,hash_tags,datetime,date,content_all,content_noun
330,2020-05-11T19:06:23.000Z,ICMA issues high-level definitions 4  #sustainablefinance  on current market usage & existing official sector terminology 4 the most commonly used terms in the sustainable finance field  #climatefinance   #impactfinance   #greenfinance   #socialfinance    ,"""sustainable finance""AND""definition""",sustainablefinance,2020-05-11 19:06:23+00:00,2020-05-11,"['icma', 'issue', 'high-level', 'definition', '4', 'sustainablefinance', 'current', 'market', 'usage', 'exist', 'official', 'sector', 'terminology', '4', 'commonly', 'use', 'term', 'sustainable', 'finance', 'field', 'climatefinance', 'impactfinance', 'greenfinance', 'socialfinance']","['issue', 'definition', 'sustainablefinance', 'market', 'usage', 'official', 'sector', 'terminology', 'term', 'finance', 'field', 'climatefinance', 'impactfinance', 'greenfinance', 'socialfinance']"
331,2020-05-11T15:31:37.000Z," has issued today high-level definitions for sustainable finance, building on current market usage and existing official sector terminology. 

You can also download the document here    #sustainablefinance   #greenfinance","""sustainable finance""AND""definition""",sustainablefinance,2020-05-11 15:31:37+00:00,2020-05-11,"['issue', 'today', 'high-level', 'definition', 'sustainable', 'finance', 'build', 'current', 'market', 'usage', 'exist', 'official', 'sector', 'terminology', 'also', 'download', 'document', 'sustainablefinance', 'greenfinance']","['today', 'definition', 'finance', 'market', 'usage', 'official', 'sector', 'terminology', 'document', 'sustainablefinance', 'greenfinance']"
332,2020-05-08T19:14:00.000Z,"""The EC’s precise definitions of environmentally sustainable activities are a potential game changer for the financial industry and its emerging “sustainable finance” activities.""  #nowreading The  #EuropeanCommission  recently released the  #EU   #SustainableTaxonomy  report, which defines the framework under which economic activity can be considered environmentally sustainable. Why is this an important milestone?  Find out in our latest blog    https://bit.ly/35ESP7J","""sustainable finance""AND""definition""",nowreading,2020-05-08 19:14:00+00:00,2020-05-08,"['``', 'ec', '’', 'precise', 'definition', 'environmentally', 'sustainable', 'activity', 'potential', 'game', 'changer', 'financial', 'industry', 'emerge', '“', 'sustainable', 'finance', '”', 'activity', ""''"", 'nowreading', 'europeancommission', 'recently', 'release', 'eu', 'sustainabletaxonomy', 'report', 'define', 'framework', 'economic', 'activity', 'consider', 'environmentally', 'sustainable', 'important', 'milestone', 'find', 'late', 'blog', 'http', '//bit.ly/35esp7j']","['ec', '’', 'definition', 'activity', 'game', 'changer', 'industry', '“', 'finance', '”', 'activity', 'europeancommission', 'report', 'framework', 'activity', 'milestone', 'blog', 'http', '//bit.ly/35esp7j']"
333,2020-05-04T11:57:43.000Z,"Oil & gas excluded from the definition of *fossil fuels* in draft  #ESG  disclosure rules, which was supposed to give end investors clear info on ESG risks as part of the EU Sustainable Finance Action Plan.  #Greenwashing   #RegulatoryCapture   #ClimateLobbying","""sustainable finance""AND""definition""",ESG,2020-05-04 11:57:43+00:00,2020-05-04,"['oil', 'gas', 'exclude', 'definition', 'fossil', 'fuel', 'draft', 'esg', 'disclosure', 'rule', 'suppose', 'give', 'end', 'investor', 'clear', 'info', 'esg', 'risk', 'part', 'eu', 'sustainable', 'finance', 'action', 'plan', 'greenwashing', 'regulatorycapture', 'climatelobbying']","['oil', 'gas', 'definition', 'fuel', 'draft', 'disclosure', 'rule', 'end', 'investor', 'info', 'risk', 'part', 'eu', 'finance', 'action', 'plan', 'regulatorycapture']"
334,2020-05-04T12:03:18.000Z,"This is bonkers. How can EU financial regulators exclude oil and gas from definition of fossil fuels in ESG disclosure rules and expect to be taken seriously? Surely this undermines further the EU Sustainable Finance Action Plan    #Greenwashing Oil & gas excluded from the definition of *fossil fuels* in draft  #ESG  disclosure rules, which was supposed to give end investors clear info on ESG risks as part of the EU Sustainable Finance Action Plan.  #Greenwashing   #RegulatoryCapture   #ClimateLobbying     https://ft.com/content/07083de6-c4d4-4f1b-8dc4-c4490e670216…","""sustainable finance""AND""definition""",Greenwashing,2020-05-04 12:03:18+00:00,2020-05-04,"['bonkers', 'eu', 'financial', 'regulator', 'exclude', 'oil', 'gas', 'definition', 'fossil', 'fuel', 'esg', 'disclosure', 'rule', 'expect', 'take', 'seriously', 'surely', 'undermine', 'far', 'eu', 'sustainable', 'finance', 'action', 'plan', 'greenwashing', 'oil', 'gas', 'exclude', 'definition', 'fossil', 'fuel', 'draft', 'esg', 'disclosure', 'rule', 'suppose', 'give', 'end', 'investor', 'clear', 'info', 'esg', 'risk', 'part', 'eu', 'sustainable', 'finance', 'action', 'plan', 'greenwashing', 'regulatorycapture', 'climatelobbying', 'http', '//ft.com/content/07083de6-c4d4-4f1b-8dc4-c4490e670216…']","['bonkers', 'regulator', 'oil', 'gas', 'definition', 'fuel', 'disclosure', 'rule', 'eu', 'finance', 'action', 'plan', 'oil', 'gas', 'definition', 'fuel', 'draft', 'disclosure', 'rule', 'end', 'investor', 'info', 'risk', 'part', 'eu', 'finance', 'action', 'plan', 'regulatorycapture', 'http']"
335,2020-05-06T08:51:36.000Z,Great   piece from   and   on pushback from investors on proposed fossil fuel definitions in emerging EU sustainable finance rules ,"""sustainable finance""AND""definition""",,2020-05-06 08:51:36+00:00,2020-05-06,"['great', 'piece', 'pushback', 'investor', 'proposed', 'fossil', 'fuel', 'definition', 'emerge', 'eu', 'sustainable', 'finance', 'rule']","['piece', 'pushback', 'investor', 'fossil', 'fuel', 'definition', 'eu', 'finance', 'rule']"
336,2020-05-08T19:14:00.000Z,Social media data shed light on air-conditioning interest of heat-vulnerable regions and sociodemographic groups,"""sustainable finance""AND""definition""",,2020-05-08 19:14:00+00:00,2020-05-08,"['social', 'medium', 'data', 'shed', 'light', 'air-conditioning', 'interest', 'heat-vulnerable', 'region', 'sociodemographic', 'group']","['medium', 'data', 'light', 'interest', 'region', 'group']"
337,2020-01-30T22:19:30.000Z,"Take, for example, the EU Sustainable Finance Taxonomy: ""Another challenge regarding the definition of the screening criteria is setting the adequate level of thresholds. Setting too low or too high thresholds, which do not reflect best market practices…""","""sustainable finance""AND""definition""",,2020-01-30 22:19:30+00:00,2020-01-30,"['take', 'example', 'eu', 'sustainable', 'finance', 'taxonomy', '``', 'another', 'challenge', 'regard', 'definition', 'screening', 'criterion', 'set', 'adequate', 'level', 'threshold', 'set', 'low', 'high', 'threshold', 'reflect', 'best', 'market', 'practices…', ""''""]","['take', 'example', 'eu', 'finance', 'taxonomy', 'challenge', 'definition', 'screening', 'criterion', 'level', 'threshold', 'threshold', 'market', 'practices…']"
338,2020-01-24T14:10:05.000Z," In this podcast, Cecilia Tam of the   describes the importance of creating taxonomies, or definitions, of  #sustainable  finance and the impact it could have for green investment in Asia and the Pacific and beyond  : ","""sustainable finance""AND""definition""",sustainable,2020-01-24 14:10:05+00:00,2020-01-24,"['podcast', 'cecilia', 'tam', 'describes', 'importance', 'create', 'taxonomy', 'definition', 'sustainable', 'finance', 'impact', 'could', 'green', 'investment', 'asia', 'pacific', 'beyond']","['podcast', 'tam', 'describes', 'importance', 'taxonomy', 'definition', 'finance', 'impact', 'investment', 'asia', 'pacific']"
339,2020-01-30T02:46:02.000Z,‘Investors need “green” definitions to choose sustainable finance’ on  #SoundCloud   #np  ,"""sustainable finance""AND""definition""",SoundCloud,2020-01-30 02:46:02+00:00,2020-01-30,"['‘', 'investor', 'need', '“', 'green', '”', 'definition', 'choose', 'sustainable', 'finance', '’', 'soundcloud', 'np']","['investor', '”', 'definition', 'finance', '’', 'np']"
340,2020-01-22T10:08:52.000Z,#WEF20   ’s S. Madera highlights importance of taxonomies in developing networks to scale up sustainable finance  . Need same definitions & standards to coordinate; regulators & central banks have key role. Big potential for RMB role to expand quickly w/ digitization,"""sustainable finance""AND""definition""",WEF20,2020-01-22 10:08:52+00:00,2020-01-22,"['wef20', '’', 's.', 'madera', 'highlight', 'importance', 'taxonomy', 'develop', 'network', 'scale', 'sustainable', 'finance', 'need', 'definition', 'standard', 'coordinate', 'regulator', 'central', 'bank', 'key', 'role', 'big', 'potential', 'rmb', 'role', 'expand', 'quickly', 'w/', 'digitization']","['wef20', '’', 'madera', 'highlight', 'importance', 'taxonomy', 'network', 'finance', 'definition', 'standard', 'regulator', 'bank', 'role', 'potential', 'role', 'digitization']"
341,2020-01-22T10:08:52.000Z,"#LombardOdier  is proud to announce the launch of  #holistiQ  Investment Partners, a dedicated sustainable asset management business within   created in partnership with  , the leading system change company.","""sustainable finance""AND""definition""",LombardOdier,2020-01-22 10:08:52+00:00,2020-01-22,"['lombardodier', 'proud', 'announce', 'launch', 'holistiq', 'investment', 'partner', 'dedicate', 'sustainable', 'asset', 'management', 'business', 'within', 'create', 'partnership', 'lead', 'system', 'change', 'company']","['lombardodier', 'launch', 'investment', 'partner', 'asset', 'management', 'business', 'partnership', 'system', 'change', 'company']"
342,2020-01-08T09:15:20.000Z,10/17 The EU discussion on sustainable finance taxonomy made one thing clear: nuclear is not sustainable in none of its definitions. And it is not a vital part of climate mitigation.,"""sustainable finance""AND""definition""",,2020-01-08 09:15:20+00:00,2020-01-08,"['10/17', 'eu', 'discussion', 'sustainable', 'finance', 'taxonomy', 'make', 'one', 'thing', 'clear', 'nuclear', 'sustainable', 'none', 'definition', 'vital', 'part', 'climate', 'mitigation']","['discussion', 'finance', 'taxonomy', 'thing', 'none', 'definition', 'part', 'climate', 'mitigation']"
343,2019-12-18T12:51:40.000Z,"An Important step for the definition of an EU taxonomy for  #Sustainable  Finance, involving all financial market participants and with measures to disclose non-sustainable activities   Great news: A few hours ago, the Committee of the Permanent Representatives (COREPER) officially endorsed the EU taxonomy for green investments! 

More in our press release ""EU shows leadership on Sustainable Finance""   https://finance-watch.org/press-release/taxonomy-for-green-investments-eu-shows-leadership-on-sustainable-finance/…","""sustainable finance""AND""definition""",Sustainable,2019-12-18 12:51:40+00:00,2019-12-18,"['important', 'step', 'definition', 'eu', 'taxonomy', 'sustainable', 'finance', 'involve', 'financial', 'market', 'participant', 'measure', 'disclose', 'non-sustainable', 'activity', 'great', 'news', 'hour', 'ago', 'committee', 'permanent', 'representative', 'coreper', 'officially', 'endorse', 'eu', 'taxonomy', 'green', 'investment', 'press', 'release', '``', 'eu', 'show', 'leadership', 'sustainable', 'finance', ""''"", 'http', '//finance-watch.org/press-release/taxonomy-for-green-investments-eu-shows-leadership-on-sustainable-finance/…']","['step', 'definition', 'taxonomy', 'finance', 'market', 'participant', 'measure', 'activity', 'news', 'hour', 'committee', 'representative', 'coreper', 'eu', 'taxonomy', 'investment', 'press', 'release', 'eu', 'leadership', 'finance', 'http']"
344,2019-12-06T09:20:04.000Z,"“W/credible + ambitious definitions for  #sustainable   #investment , the  #EU  will ld the world in sustainable finance..."" 

EU policy makers have agreed to create a classification system for  #greenfinance  products, aiming to give the market legitimacy >>","""sustainable finance""AND""definition""",sustainable,2019-12-06 09:20:04+00:00,2019-12-06,"['“', 'w/credible', 'ambitious', 'definition', 'sustainable', 'investment', 'eu', 'ld', 'world', 'sustainable', 'finance', '...', ""''"", 'eu', 'policy', 'maker', 'agree', 'create', 'classification', 'system', 'greenfinance', 'product', 'aim', 'give', 'market', 'legitimacy']","['“', 'definition', 'investment', 'eu', 'world', 'finance', 'eu', 'policy', 'maker', 'classification', 'system', 'greenfinance', 'product', 'market', 'legitimacy']"
345,2019-10-22T14:12:35.000Z,"Germany's ""green"" finance push:   calls for a clearer definition of what constitutes “green” and “sustainable”  #finance  -      #climateaction   #sustainability  @RuthBerschens   ","""sustainable finance""AND""definition""",finance,2019-10-22 14:12:35+00:00,2019-10-22,"['germany', ""'s"", '``', 'green', ""''"", 'finance', 'push', 'call', 'clear', 'definition', 'constitute', '“', 'green', '”', '“', 'sustainable', '”', 'finance', 'climateaction', 'sustainability', 'ruthberschens']","['germany', 'finance', 'push', 'definition', '”', '“', '”', 'finance', 'climateaction', 'sustainability', 'ruthberschens']"
346,2019-10-22T14:12:35.000Z,"Revolutionizing fashion:  's journey towards circular textiles With millions of pairs of jeans worth of recycled materials, Renewcell is bringing solutions & changing mindsets in  #fashion Check out their next steps to scale up impact","""sustainable finance""AND""definition""",fashion,2019-10-22 14:12:35+00:00,2019-10-22,"['revolutionize', 'fashion', ""'s"", 'journey', 'towards', 'circular', 'textile', 'million', 'pair', 'jean', 'worth', 'recycled', 'material', 'renewcell', 'bring', 'solution', 'change', 'mindset', 'fashion', 'check', 'next', 'step', 'scale', 'impact']","['fashion', 'journey', 'towards', 'textile', 'million', 'pair', 'jean', 'material', 'renewcell', 'solution', 'mindset', 'fashion', 'step', 'impact']"
347,2019-10-04T12:18:54.000Z,I am asking   @NatWestMarkets  why when I look for their Banks’ Sustainable Finance Commitments there isn't a definition of the banks sustainability criteria nor any documented commitment not to invest our money in  #fossilfuels   ,"""sustainable finance""AND""definition""",fossilfuels,2019-10-04 12:18:54+00:00,2019-10-04,"['ask', 'natwestmarkets', 'look', 'bank', '’', 'sustainable', 'finance', 'commitment', ""n't"", 'definition', 'bank', 'sustainability', 'criterion', 'documented', 'commitment', 'invest', 'money', 'fossilfuels']","['natwestmarkets', 'bank', 'finance', 'commitment', 'definition', 'bank', 'sustainability', 'criterion', 'commitment', 'money', 'fossilfuels']"
348,2019-10-04T15:24:11.000Z,"""Thus sustainability means ‘ability to exist constantly’ at the macro (biosphere/humanity) level. It has a parallel meaning at the micro (individual organization) level. These definitions set us on our way to common understandings of macro and micro ‘sustainable finance’.""","""sustainable finance""AND""definition""",,2019-10-04 15:24:11+00:00,2019-10-04,"['``', 'thus', 'sustainability', 'mean', '‘', 'ability', 'exist', 'constantly', '’', 'macro', 'biosphere/humanity', 'level', 'parallel', 'meaning', 'micro', 'individual', 'organization', 'level', 'definition', 'set', 'u', 'way', 'common', 'understanding', 'macro', 'micro', '‘', 'sustainable', 'finance', '’', ""''""]","['sustainability', 'ability', 'macro', 'biosphere/humanity', 'level', 'meaning', 'micro', 'organization', 'level', 'definition', 'way', 'understanding', 'macro', 'micro', '‘', 'finance', '’']"
349,2019-09-26T07:48:58.000Z," on sustainable finance taxonomy: "" #nuclear  energy “should be evaluated on a scientific basis”. Scientifically, nuclear is not sustainable in any definition. Too high cost, too problematic waste, to high hazard risk.  #Council  is lobby victim. ","""sustainable finance""AND""definition""",nuclear,2019-09-26 07:48:58+00:00,2019-09-26,"['sustainable', 'finance', 'taxonomy', '``', 'nuclear', 'energy', '“', 'evaluate', 'scientific', 'basis', '”', 'scientifically', 'nuclear', 'sustainable', 'definition', 'high', 'cost', 'problematic', 'waste', 'high', 'hazard', 'risk', 'council', 'lobby', 'victim']","['finance', 'taxonomy', 'energy', '“', 'basis', '”', 'definition', 'cost', 'waste', 'hazard', 'risk', 'council', 'victim']"
350,2019-10-01T04:41:40.000Z,Sustainable finance:   agrees on a unified classification system for financing sustainable  #economicgrowth . Clear definitions and framework for the privat sector to pursue environmental and resource efficient economic activities. ,"""sustainable finance""AND""definition""",economicgrowth,2019-10-01 04:41:40+00:00,2019-10-01,"['sustainable', 'finance', 'agrees', 'unified', 'classification', 'system', 'finance', 'sustainable', 'economicgrowth', 'clear', 'definition', 'framework', 'privat', 'sector', 'pursue', 'environmental', 'resource', 'efficient', 'economic', 'activity']","['finance', 'agrees', 'classification', 'system', 'economicgrowth', 'definition', 'framework', 'privat', 'sector', 'activity']"
351,2019-09-11T04:48:34.000Z,"Two factors hamper investor interest in sustainable finance options in Germany. First, banks do not regularly inform their customers about green investment options. Second, the unclear definition of sustainable finance.  #sustainablefinance   #ActOnClimate  ","""sustainable finance""AND""definition""",sustainablefinance,2019-09-11 04:48:34+00:00,2019-09-11,"['two', 'factor', 'hamper', 'investor', 'interest', 'sustainable', 'finance', 'option', 'germany', 'first', 'bank', 'regularly', 'inform', 'customer', 'green', 'investment', 'option', 'second', 'unclear', 'definition', 'sustainable', 'finance', 'sustainablefinance', 'actonclimate']","['factor', 'investor', 'interest', 'finance', 'option', 'germany', 'bank', 'customer', 'investment', 'option', 'definition', 'finance', 'sustainablefinance', 'actonclimate']"
352,2019-09-09T13:55:16.000Z,"I am astounded. I might have to check the definition of Sustainable Finance again. In Australia, soon there will only be  #sustainablefinance  - @davidatkincbus speaking at Sust Fin Policy day  #PRIinPerson","""sustainable finance""AND""definition""",sustainablefinance,2019-09-09 13:55:16+00:00,2019-09-09,"['astound', 'might', 'check', 'definition', 'sustainable', 'finance', 'australia', 'soon', 'sustainablefinance', 'davidatkincbus', 'speaking', 'sust', 'fin', 'policy', 'day', 'priinperson']","['definition', 'finance', 'australia', 'sustainablefinance', 'davidatkincbus', 'speaking', 'fin', 'policy', 'day', 'priinperson']"
353,2019-06-27T15:11:56.000Z, has just published its latest  #SustainableFinance  research on the  #EUTaxonomy . The green definitions on what is an eligible green investment is likely to re-accelerate growth in the sustainable finance market in Europe.  What are your thoughts?,"""sustainable finance""AND""definition""",SustainableFinance,2019-06-27 15:11:56+00:00,2019-06-27,"['publish', 'late', 'sustainablefinance', 'research', 'eutaxonomy', 'green', 'definition', 'eligible', 'green', 'investment', 'likely', 're-accelerate', 'growth', 'sustainable', 'finance', 'market', 'europe', 'thought']","['sustainablefinance', 'research', 'eutaxonomy', 'definition', 'investment', 'growth', 'finance', 'market', 'europe', 'thought']"
354,2019-06-19T15:02:10.000Z,"""The confused definition of “sustainable investment” that lies at the core of the Draft Ecolabel has spoiled the [European] Commission’s Sustainable Finance Regulatory Package in its entirety"" from Stan Dupre  . Ouch! ","""sustainable finance""AND""definition""",,2019-06-19 15:02:10+00:00,2019-06-19,"['``', 'confused', 'definition', '“', 'sustainable', 'investment', '”', 'lie', 'core', 'draft', 'ecolabel', 'spoil', 'european', 'commission', '’', 'sustainable', 'finance', 'regulatory', 'package', 'entirety', ""''"", 'stan', 'dupre', 'ouch']","['definition', '“', 'investment', '”', 'core', 'draft', 'ecolabel', 'commission', '’', 'finance', 'package', 'entirety', 'dupre']"
355,2019-06-27T15:11:56.000Z,Meet the increasing demand for sustainable goods by committing to accelerate circularity. Let’s move from words to action together.  #sustainability   #circulareconomy,"""sustainable finance""AND""definition""",sustainability,2019-06-27 15:11:56+00:00,2019-06-27,"['meet', 'increase', 'demand', 'sustainable', 'good', 'commit', 'accelerate', 'circularity', 'let', '’', 'move', 'word', 'action', 'together', 'sustainability', 'circulareconomy']","['demand', 'good', 'circularity', 'move', 'word', 'action', 'sustainability', 'circulareconomy']"
356,2019-05-30T07:57:14.000Z,"Well here's a provocative thought to get one going from   Beware of ""Sustainability Washing"". We need a strong definition of Sustainable Finance!!!        #febeaConference2019","""sustainable finance""AND""definition""",,2019-05-30 07:57:14+00:00,2019-05-30,"['well', ""'s"", 'provocative', 'thought', 'get', 'one', 'go', 'beware', '``', 'sustainability', 'washing', ""''"", 'need', 'strong', 'definition', 'sustainable', 'finance', 'febeaconference2019']","['thought', 'beware', 'sustainability', 'washing', 'definition', 'finance', 'febeaconference2019']"
357,2019-06-11T04:22:42.000Z,"So, change/ improve  d definition of carbon- offsets , so that startups which strive for creating Carbon sinks will get carbon credit certificates which improves sustainable finance","""sustainable finance""AND""definition""",,2019-06-11 04:22:42+00:00,2019-06-11,"['change/', 'improve', 'definition', 'carbon-', 'offset', 'startup', 'strive', 'create', 'carbon', 'sink', 'get', 'carbon', 'credit', 'certificate', 'improve', 'sustainable', 'finance']","['definition', 'offset', 'startup', 'carbon', 'sink', 'carbon', 'credit', 'certificate', 'finance']"
358,2019-06-13T21:33:30.000Z,Taxonomy is key. Too many definitions floating around when it comes to sustainable finance. Expect a recommendation clarifying sustainable finance,"""sustainable finance""AND""definition""",,2019-06-13 21:33:30+00:00,2019-06-13,"['taxonomy', 'key', 'many', 'definition', 'float', 'around', 'come', 'sustainable', 'finance', 'expect', 'recommendation', 'clarify', 'sustainable', 'finance']","['taxonomy', 'definition', 'finance', 'recommendation', 'finance']"
359,2019-04-17T14:43:08.000Z,"(I am not mocking taxonomy; it's very important to pin this stuff down, and definitions are often where the rubber hits the road. Look at what happened last month in EU parliament with sustainable finance taxonomy vote; big industry lobbied hard & successfully to narrow scope.)","""sustainable finance""AND""definition""",,2019-04-17 14:43:08+00:00,2019-04-17,"['mock', 'taxonomy', ""'s"", 'important', 'pin', 'stuff', 'definition', 'often', 'rubber', 'hit', 'road', 'look', 'happen', 'last', 'month', 'eu', 'parliament', 'sustainable', 'finance', 'taxonomy', 'vote', 'big', 'industry', 'lobby', 'hard', 'successfully', 'narrow', 'scope']","['taxonomy', 'stuff', 'definition', 'rubber', 'road', 'look', 'month', 'parliament', 'finance', 'vote', 'industry', 'scope']"
360,2019-05-14T17:51:25.000Z,Happy you had a fruitful conference. What definition of sustainable finance did the conference use?,"""sustainable finance""AND""definition""",,2019-05-14 17:51:25+00:00,2019-05-14,"['happy', 'fruitful', 'conference', 'definition', 'sustainable', 'finance', 'conference', 'use']","['conference', 'definition', 'finance', 'conference', 'use']"
361,2019-03-28T10:10:51.000Z,There are many definitions out there that warrant a closer look. What is sustainable finance and what is not? What are the different investment strategies in sustainable finance? Join us on 25 April for the next  #ALFILE19     ,"""sustainable finance""AND""definition""",ALFILE19,2019-03-28 10:10:51+00:00,2019-03-28,"['many', 'definition', 'warrant', 'close', 'look', 'sustainable', 'finance', 'different', 'investment', 'strategy', 'sustainable', 'finance', 'join', 'u', '25', 'april', 'next', 'alfile19']","['definition', 'look', 'finance', 'investment', 'strategy', 'finance', 'april', 'alfile19']"
362,2019-02-12T15:08:26.000Z," addressing one of the key SDG , offers a simple definition of sustainable finance - ‘finance to deliver a social impact’ Awesome .","""sustainable finance""AND""definition""",,2019-02-12 15:08:26+00:00,2019-02-12,"['address', 'one', 'key', 'sdg', 'offer', 'simple', 'definition', 'sustainable', 'finance', '‘', 'finance', 'deliver', 'social', 'impact', '’', 'awesome']","['sdg', 'definition', 'finance', '‘', 'finance', 'impact', '’', 'awesome']"
363,2019-02-11T10:03:12.000Z,"Worth reading the new voluntary belgian sustainable finance label definition by  #Febelfin . A pragmatic approach setting simple rules that follow best practice responsible investing today. Leaves space for investors to explain and choose various levels, I. E. fossil fuel free. Febelfin aide les consommateurs à poser des choix responsables en faveur d’investissements durables  https://bit.ly/2BnPMmO   #durabilité   #financedurable","""sustainable finance""AND""definition""",Febelfin,2019-02-11 10:03:12+00:00,2019-02-11,"['worth', 'read', 'new', 'voluntary', 'belgian', 'sustainable', 'finance', 'label', 'definition', 'febelfin', 'pragmatic', 'approach', 'set', 'simple', 'rule', 'follow', 'best', 'practice', 'responsible', 'invest', 'today', 'leave', 'space', 'investor', 'explain', 'choose', 'various', 'level', 'i.', 'e.', 'fossil', 'fuel', 'free', 'febelfin', 'aide', 'les', 'consommateurs', 'à', 'poser', 'de', 'choix', 'responsables', 'en', 'faveur', '’', 'investissements', 'durables', 'http', '//bit.ly/2bnpmmo', 'durabilité', 'financedurable']","['belgian', 'finance', 'label', 'definition', 'febelfin', 'approach', 'rule', 'practice', 'today', 'space', 'investor', 'level', 'i.', 'fossil', 'fuel', 'aide', 'consommateurs', 'à', 'poser', 'de', 'responsables', 'faveur', '’', 'investissements', 'http']"
364,2019-02-11T10:02:35.000Z,"Worth reading the new voluntary belgian sustainable finance label definition by  #Febelfin . A pragmatic approach setting simple rules that follow best practice responsible investing today. Leaves space for investors to explain and choose various levels, I. E. fossil fuel free. #Febelfin  propose un label ""investissements durables et socialement responsables"" tolérant les énergies fossiles et des seuils de 10% pour les armes, 40% pour les armes nucléaires. Qu’en pensent  les CEO de banques belges signataires de  #SignForMyFuture  ?  https://cncd.be/Voyage-au-coeur-du-greenwashing…","""sustainable finance""AND""definition""",Febelfin,2019-02-11 10:02:35+00:00,2019-02-11,"['worth', 'read', 'new', 'voluntary', 'belgian', 'sustainable', 'finance', 'label', 'definition', 'febelfin', 'pragmatic', 'approach', 'set', 'simple', 'rule', 'follow', 'best', 'practice', 'responsible', 'invest', 'today', 'leave', 'space', 'investor', 'explain', 'choose', 'various', 'level', 'i.', 'e.', 'fossil', 'fuel', 'free', 'febelfin', 'propose', 'un', 'label', '``', 'investissements', 'durables', 'et', 'socialement', 'responsables', ""''"", 'tolérant', 'les', 'énergies', 'fossiles', 'et', 'de', 'seuils', 'de', '10', 'pour', 'le', 'armes', '40', 'pour', 'le', 'armes', 'nucléaires', 'qu', '’', 'en', 'pensent', 'le', 'ceo', 'de', 'banques', 'belges', 'signataires', 'de', 'signformyfuture', 'http', '//cncd.be/voyage-au-coeur-du-greenwashing…']","['belgian', 'finance', 'label', 'definition', 'febelfin', 'approach', 'rule', 'practice', 'today', 'space', 'investor', 'level', 'i.', 'fossil', 'fuel', 'febelfin', 'label', 'investissements', 'socialement', 'responsables', 'énergies', 'fossiles', 'de', 'le', 'le', 'nucléaires', 'qu', '’', 'pensent', 'le', 'banques', 'belges', 'signataires', 'signformyfuture', 'http']"
365,2019-02-04T14:23:01.000Z,Submit your feedback on  #SustainableFinance  definition The   Technical Expert Group on Sustainable Finance (TEG) is expecting your participation by 22 February!    ,"""sustainable finance""AND""definition""",SustainableFinance,2019-02-04 14:23:01+00:00,2019-02-04,"['submit', 'feedback', 'sustainablefinance', 'definition', 'technical', 'expert', 'group', 'sustainable', 'finance', 'teg', 'expect', 'participation', '22', 'february']","['feedback', 'sustainablefinance', 'definition', 'expert', 'group', 'finance', 'teg', 'participation']"
366,2019-02-11T10:02:35.000Z,"Africa’s private sector is an engine for growth, creating opportunities and fostering innovation.   shares insights from his recent visit to Abidjan   for the   – a transformative event made possible through our partnership with  .  #ACF2023","""sustainable finance""AND""definition""",,2019-02-11 10:02:35+00:00,2019-02-11,"['africa', '’', 'private', 'sector', 'engine', 'growth', 'create', 'opportunity', 'foster', 'innovation', 'share', 'insight', 'recent', 'visit', 'abidjan', '–', 'transformative', 'event', 'make', 'possible', 'partnership', 'acf2023']","['africa', '’', 'sector', 'engine', 'growth', 'opportunity', 'innovation', 'share', 'insight', 'visit', '–', 'event', 'partnership', 'acf2023']"
367,2019-01-25T15:34:10.000Z,EU group invites feedback on sustainable finance definition ,"""sustainable finance""AND""definition""",,2019-01-25 15:34:10+00:00,2019-01-25,"['eu', 'group', 'invite', 'feedback', 'sustainable', 'finance', 'definition']","['eu', 'group', 'finance', 'definition']"
368,2019-01-18T07:02:00.000Z,EU group invites feedback on sustainable finance definition via       #SustainableFinance,"""sustainable finance""AND""definition""",,2019-01-18 07:02:00+00:00,2019-01-18,"['eu', 'group', 'invite', 'feedback', 'sustainable', 'finance', 'definition', 'via', 'sustainablefinance']","['eu', 'group', 'finance', 'definition', 'sustainablefinance']"
369,2019-01-24T08:27:23.000Z,"Tässä vielä  #openaccess  vertaisjulkaisu CKn muista ongelmista Seele, P., & Chesney, M. (2017). A critique on the shortcomings of current corporate sustainability ratings and a definition of ‘financial toxicity’. Journal of Sustainable Finance & Investment. ","""sustainable finance""AND""definition""",openaccess,2019-01-24 08:27:23+00:00,2019-01-24,"['tässä', 'vielä', 'openaccess', 'vertaisjulkaisu', 'ckn', 'muista', 'ongelmista', 'seele', 'p.', 'chesney', 'm.', '2017', 'critique', 'shortcoming', 'current', 'corporate', 'sustainability', 'rating', 'definition', '‘', 'financial', 'toxicity', '’', 'journal', 'sustainable', 'finance', 'investment']","['tässä', 'vielä', 'vertaisjulkaisu', 'ckn', 'muista', 'ongelmista', 'seele', 'p.', 'chesney', 'm.', 'critique', 'shortcoming', 'sustainability', 'rating', 'definition', '‘', 'toxicity', '’', 'journal', 'finance', 'investment']"
